Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1,0.050505050505050504,0.7662259045974712,60,0.375,0.5294117647058824,0.625
0,0.46464646464646464,0.8728036468148272,38,0.625,0.17647058823529413,0.5
1,0.98989898989899,0.6589375388211018,30,0.0,0.0,0.75
0,0.8484848484848485,0.29903565751102784,96,0.625,0.058823529411764705,0.125
1,0.35353535353535354,0.36541316180108857,68,0.625,0.5294117647058824,0.0
0,0.7878787878787878,0.37209828713402887,54,0.0,0.058823529411764705,0.375
1,0.6464646464646465,0.28957120448061313,53,0.0,0.058823529411764705,0.75
0,0.98989898989899,0.4629844083927274,79,0.25,0.0,0.125
1,0.6666666666666666,0.8088475265036268,24,0.625,0.0,0.5
1,0.32323232323232326,0.5500436901891838,28,0.625,0.35294117647058826,0.375
1,0.2222222222222222,0.9708854895933128,44,0.5,0.17647058823529413,0.75
0,0.1717171717171717,0.7936770294882458,35,0.375,0.058823529411764705,0.75
0,0.2222222222222222,0.46705865013107056,81,0.25,0.058823529411764705,0.0
1,0.09090909090909091,0.7995936286018087,18,0.0,0.0,0.125
1,0.24242424242424243,0.27163717140240246,4,0.0,0.0,0.125
0,0.08080808080808081,0.828092265257351,75,0.0,0.5294117647058824,0.25
0,0.5252525252525253,0.6606588269973785,15,0.0,0.058823529411764705,0.625
1,0.6262626262626263,0.9799077768536747,54,0.625,0.058823529411764705,0.0
0,0.37373737373737376,0.8916009559202839,45,0.375,0.0,0.375
1,0.6868686868686869,0.5800530598924063,47,0.75,0.5294117647058824,0.125
0,0.6363636363636364,0.42742164717277104,80,0.375,0.058823529411764705,0.125
0,0.15151515151515152,0.3077210565656353,67,0.5,0.0,0.625
0,0.4444444444444444,0.9142408961226273,89,0.0,0.7058823529411765,0.625
1,0.18181818181818182,0.8579226631012665,16,0.375,0.0,0.625
1,0.30303030303030304,0.4973312137450388,1,0.5,0.0,0.375
0,0.696969696969697,0.8880688936380768,80,0.125,0.058823529411764705,0.375
1,0.16161616161616163,0.7905976607325212,83,0.25,0.11764705882352941,0.125
0,0.7171717171717171,0.4833450893280133,74,0.0,0.058823529411764705,0.375
0,0.24242424242424243,0.9111299440976134,24,0.375,0.35294117647058826,0.125
1,0.5757575757575758,0.5405581816459094,94,0.625,0.0,0.125
1,0.9797979797979798,0.8254392706370346,77,0.625,0.0,0.625
1,0.6868686868686869,0.2709212839651742,48,0.0,0.0,0.25
0,0.1111111111111111,0.6004558518534115,37,0.625,0.0,0.125
0,0.6363636363636364,0.819259477612726,81,0.0,0.058823529411764705,0.375
1,0.6868686868686869,0.6841515154705381,61,0.0,0.47058823529411764,0.25
0,0.696969696969697,0.5482855548654026,77,0.25,0.23529411764705882,0.375
0,0.7777777777777778,0.6579584574731279,66,0.625,0.0,0.0
0,0.7373737373737373,0.9497983934643688,50,0.375,0.058823529411764705,0.5
0,0.1919191919191919,0.7087496183688294,96,0.5,0.058823529411764705,0.125
0,0.010101010101010102,0.6847726530998979,67,0.0,0.0,0.5
1,0.7171717171717171,0.7859917672944718,27,0.0,0.23529411764705882,0.0
1,0.06060606060606061,0.6610957288892164,79,0.625,0.47058823529411764,0.625
0,0.6868686868686869,0.9108983334561571,17,0.625,0.0,0.25
0,0.3939393939393939,0.32266520681777505,91,0.0,0.0,0.5
1,0.7575757575757576,0.700058955436007,55,0.375,0.47058823529411764,0.125
0,0.6565656565656566,0.38064682535504857,36,0.875,0.058823529411764705,0.5
0,0.30303030303030304,0.4468243022729426,9,0.375,0.35294117647058826,0.5
1,0.46464646464646464,0.6644488193121164,95,1.0,0.47058823529411764,0.125
1,0.40404040404040403,0.26950530072536244,29,0.5,0.4117647058823529,0.75
0,0.40404040404040403,0.28757093075894596,70,0.0,0.0,0.625
0,0.20202020202020202,0.6938317875077642,16,0.625,0.29411764705882354,0.75
1,0.8888888888888888,0.7289523829576678,59,1.0,0.47058823529411764,0.375
1,0.8585858585858586,0.38995336203901587,87,0.625,0.23529411764705882,0.25
1,0.9494949494949495,0.5917967721898786,54,0.25,0.5294117647058824,0.625
0,0.5252525252525253,0.8634760546180004,53,0.0,0.29411764705882354,0.375
0,0.6868686868686869,0.28189120616505414,97,1.0,0.4117647058823529,0.625
1,0.15151515151515152,0.7482444966153263,78,0.0,0.47058823529411764,0.375
1,0.04040404040404041,0.9492035752260836,41,0.0,0.5294117647058824,0.125
1,0.5959595959595959,0.7846705338625286,78,0.125,0.5294117647058824,0.75
1,0.32323232323232326,0.9707012538557908,38,0.375,0.35294117647058826,0.75
0,0.08080808080808081,0.31117942455283354,45,0.0,0.5882352941176471,0.625
0,0.9292929292929293,0.9200522176718919,94,0.5,0.23529411764705882,0.25
1,0.09090909090909091,0.37413540800320044,2,0.0,0.47058823529411764,0.0
0,0.41414141414141414,0.2991830461010454,4,0.625,0.47058823529411764,0.375
0,0.18181818181818182,0.7093181172160401,47,0.25,0.35294117647058826,0.5
0,0.7878787878787878,0.5942234200469538,80,0.375,0.5294117647058824,0.625
0,0.0,0.3849368861002032,74,0.0,0.4117647058823529,0.5
0,0.1111111111111111,0.8041363555012792,17,0.625,0.47058823529411764,0.0
0,0.36363636363636365,0.7402960405108068,19,0.5,0.47058823529411764,0.75
1,0.46464646464646464,0.7262730689462769,50,0.625,0.4117647058823529,0.75
0,0.9595959595959596,0.6674123827471128,34,0.0,0.35294117647058826,0.375
0,0.9797979797979798,0.3954488508953857,89,0.5,0.47058823529411764,0.25
1,0.020202020202020204,0.5354311642645836,11,0.5,0.47058823529411764,0.25
0,0.9494949494949495,0.36665017318159326,30,0.75,0.23529411764705882,0.375
0,0.0,0.5576289386968744,46,0.125,0.23529411764705882,0.5
1,0.030303030303030304,0.39272216198006044,69,0.625,0.35294117647058826,0.0
1,0.7777777777777778,0.8000305304936465,29,0.625,0.23529411764705882,0.75
1,0.7070707070707071,0.40475012370113805,64,0.5,0.29411764705882354,0.125
1,0.5858585858585859,0.4611262593828629,25,0.5,0.29411764705882354,0.25
1,0.7272727272727273,0.9596944845084064,46,0.625,0.47058823529411764,0.625
1,0.9090909090909091,0.8331666438565277,92,0.5,0.35294117647058826,0.75
0,0.23232323232323232,0.3153326244644004,79,0.0,0.4117647058823529,0.5
0,0.8787878787878788,0.6745817848758251,42,0.0,0.4117647058823529,0.625
1,0.6464646464646465,0.7506921999852612,58,0.125,0.23529411764705882,0.625
0,0.15151515151515152,0.9483560908334825,9,0.125,0.5882352941176471,0.75
0,0.1414141414141414,0.35799109351806035,17,0.0,0.5294117647058824,0.25
1,0.5454545454545454,0.8747670733889901,65,0.0,0.4117647058823529,0.625
1,0.7676767676767676,0.6976586269700065,44,0.125,0.29411764705882354,0.25
0,0.7676767676767676,0.7701474938675819,49,0.0,0.29411764705882354,0.0
0,0.5252525252525253,0.33401412824912885,38,0.0,0.29411764705882354,0.5
1,0.9696969696969697,0.5817585564340383,6,0.0,0.5294117647058824,0.375
0,0.5555555555555556,0.351248065524756,50,0.625,0.5882352941176471,0.5
0,0.5454545454545454,0.8982176508364302,64,0.0,0.23529411764705882,0.5
1,0.1919191919191919,0.6823828523903271,100,0.0,0.35294117647058826,0.375
1,0.29292929292929293,0.7031856990956658,74,1.0,0.29411764705882354,0.25
1,0.9696969696969697,0.6644330276774717,47,0.25,0.4117647058823529,0.375
0,0.20202020202020202,0.7831387453019887,21,0.0,0.47058823529411764,0.5
0,0.9191919191919192,0.750639561203112,64,0.875,0.4117647058823529,0.625
1,0.37373737373737376,0.5390895596239486,38,0.625,0.29411764705882354,0.5
1,0.42424242424242425,0.36197058544853505,69,0.375,0.23529411764705882,0.0
1,0.010101010101010102,0.30278880267826125,75,0.0,0.5882352941176471,0.5
0,0.5858585858585859,0.7855653931590638,80,0.375,0.47058823529411764,0.625
0,0.42424242424242425,0.9729963047574931,24,0.375,0.35294117647058826,0.0
0,0.48484848484848486,0.6930211502626675,45,0.875,0.5294117647058824,0.625
0,0.1111111111111111,0.9528988177329529,39,1.0,0.35294117647058826,0.125
1,0.5959595959595959,0.5353258867002852,87,0.0,0.5294117647058824,0.25
0,0.45454545454545453,0.8030572604672218,32,0.375,0.5294117647058824,0.125
1,0.7373737373737373,0.7501131733816206,97,0.125,0.29411764705882354,0.0
0,0.8585858585858586,0.8181751187004538,21,0.25,0.23529411764705882,0.625
0,0.7070707070707071,0.5713623969595839,49,0.375,0.23529411764705882,0.5
0,0.5252525252525253,0.5607609462347479,46,0.25,0.4117647058823529,0.125
1,0.7070707070707071,0.6546106309284428,51,0.75,0.4117647058823529,0.75
0,0.8888888888888888,0.7736321812458546,90,0.0,0.4117647058823529,0.625
1,0.6161616161616161,0.9589522776801036,96,0.0,0.5294117647058824,0.5
0,0.46464646464646464,0.6023719035236401,34,0.0,0.47058823529411764,0.25
1,0.6565656565656566,0.7064808868582017,32,0.75,0.47058823529411764,0.375
0,0.8484848484848485,0.6083990440797161,73,0.375,0.47058823529411764,0.5
0,0.7676767676767676,0.6528998705085959,88,0.5,0.5882352941176471,0.125
1,0.31313131313131315,0.3573857475233453,42,0.125,0.5294117647058824,0.0
1,0.5555555555555556,0.5637560929390337,89,0.5,0.23529411764705882,0.625
1,0.45454545454545453,0.7383273500584291,88,0.375,0.5882352941176471,0.5
1,0.98989898989899,0.5487540400265299,12,0.25,0.29411764705882354,0.125
1,0.40404040404040403,0.8886531841199322,36,0.5,0.23529411764705882,0.5
0,0.1414141414141414,0.8061366292229463,59,0.625,0.47058823529411764,0.625
0,0.41414141414141414,0.6788297345952604,43,0.5,0.5294117647058824,0.375
1,0.6060606060606061,0.6708181119521619,82,0.25,0.4117647058823529,0.125
1,0.6060606060606061,0.6630802109762388,100,0.875,0.47058823529411764,0.125
1,0.8484848484848485,0.5505437586196006,85,0.0,0.5882352941176471,0.125
1,0.0,0.8702296103677345,93,0.125,0.47058823529411764,0.0
0,0.10101010101010101,0.45756261383136637,76,0.0,0.4117647058823529,0.125
0,0.6262626262626263,0.7885131649594155,19,0.0,0.29411764705882354,0.625
1,0.3333333333333333,0.7216461199953678,68,0.875,0.23529411764705882,0.0
0,0.5252525252525253,0.29159253371514,41,1.0,0.5882352941176471,0.0
0,0.020202020202020204,0.8086474991314601,51,0.875,0.35294117647058826,0.625
1,0.2727272727272727,0.38979018181435354,44,0.375,0.47058823529411764,0.0
0,0.04040404040404041,0.358438523166328,61,0.125,0.23529411764705882,0.75
1,0.6363636363636364,0.3118532009643425,80,0.0,0.4117647058823529,0.0
0,0.5454545454545454,0.6261067303946856,77,0.0,0.23529411764705882,0.375
0,0.47474747474747475,0.39633318243549115,55,0.125,0.35294117647058826,0.75
0,0.30303030303030304,0.878978175960921,69,0.0,0.4117647058823529,0.25
0,0.9797979797979798,0.6813774516512786,96,0.375,0.29411764705882354,0.625
1,0.9494949494949495,0.9537252466126944,24,1.0,0.5294117647058824,0.25
0,0.6464646464646465,0.9225157126764715,100,0.0,0.5294117647058824,0.5
0,0.1919191919191919,0.28488635286934,89,0.25,0.35294117647058826,0.25
0,0.7171717171717171,0.9705907124132777,40,0.0,0.47058823529411764,0.75
0,0.9191919191919192,0.3850948024466506,32,0.125,0.4117647058823529,0.75
1,0.8787878787878788,0.47880762630675777,14,0.625,0.5294117647058824,0.125
1,0.7777777777777778,0.9585995978397044,4,0.5,0.4117647058823529,0.125
1,0.9090909090909091,0.5822375693515954,52,0.375,0.29411764705882354,0.125
